,precipitation_AWAP,precipitation_SILO,et_morton_wet_SILO,qtot,streamflow_mmd
1995-08-23,0.09677193,0.2031579,2.66007026,0.1915506439877136,0.85050533
1995-08-24,0.345614,0.00161404,2.8945264,0.1530914553911933,0.80877316
1995-08-25,0.04631579,0.0594386,2.00547371,0.1188648858407544,0.78270073
1995-08-26,0.9590877,0.47136843,2.74098246,0.1187456158231679,0.77354295
1995-08-27,0.0,0.0,2.72091231,0.0928562431381069,0.75501404
1995-08-28,0.0,0.0,2.53038601,0.0739893542156124,0.72603313
1995-08-29,0.0,0.0,2.6502457,0.0602406732921957,0.71383212
1995-08-30,0.00322807,0.0,2.11207025,0.050259049592855,0.70720663
1995-08-31,10.80604,10.87073699,0.73291229,0.4937659773603351,0.71966592
1995-09-01,42.51986,48.83887817,2.65845621,2.3909465477611844,4.57052218
1995-09-02,0.0,0.0,2.47705265,1.7951511966499691,1.75865525
1995-09-03,0.07101755,0.08856141,1.74807023,1.3205359827230911,1.18794497
1995-09-04,0.3258246,0.13361404,1.00014037,0.9782410047063642,1.07597136
1995-09-05,9.731509,10.54119324,2.18540357,1.1492825556741448,1.51104997
1995-09-06,1.517895,1.59150882,2.17536847,0.9012278675622808,1.13176025
1995-09-07,1.093193,1.5837895,2.50610528,0.6980927349861306,1.04364121
1995-09-08,0.105614,0.00385965,1.46147368,0.5186117021205344,0.97898933
1995-09-09,1.540351,0.71361405,2.53957903,0.4349730893707559,0.93861595
1995-09-10,0.0,0.0,2.31922806,0.3241816339870536,0.92048849
1995-09-11,0.0,0.0,2.92210533,0.2432834652565351,0.8718557
1995-09-12,0.0,0.0,2.96252635,0.1842060887931065,0.82643459
1995-09-13,0.0,0.0,2.367579,0.141047539287872,0.80564851
1995-09-14,0.0,0.0,1.88140351,0.1095040233372656,0.79290286
1995-09-15,2.940912,3.30856146,3.13073693,0.197865790237786,0.79743683
1995-09-16,0.0,0.0,2.56133343,0.1507582214503398,0.78990736
1995-09-17,0.0,0.0,3.7700351,0.1163507843972677,0.76341101
1995-09-18,0.0,0.0,2.66147377,0.0912441471581595,0.73148512
1995-09-19,23.17319,24.00105296,2.66547372,1.1559574370228138,0.94928972
1995-09-20,2.991368,3.16371934,2.35873688,0.9839835503042396,1.63741437
1995-09-21,0.8402105,1.12400001,2.0247018,0.7513528612476088,0.92013476
1995-09-22,1.646807,1.52849126,2.73094739,0.6109833902596283,0.83210275
1995-09-23,0.0,0.0,2.02540355,0.4516871727030439,0.82352892
1995-09-24,14.27804,14.52105299,1.4725614,1.0623841904632607,1.02402583
1995-09-25,6.408912,8.13452645,2.3752281,1.1150131528436893,1.47300393
1995-09-26,0.08940351,0.02631579,3.64042113,0.8270727387592238,0.96431218
1995-09-27,0.0,0.0,3.85656144,0.6109453263691492,0.82904829
1995-09-28,0.0,0.0,3.58063166,0.4530707998921445,0.80945255
1995-09-29,0.0,0.0,2.6830176,0.3377709454034044,0.78125211
1995-09-30,0.0,0.0,2.27999999,0.2535336722174143,0.7642785
1995-10-01,0.101614,0.0237193,4.07052641,0.1943916588291442,0.75741718
1995-10-02,0.2223158,0.05284211,1.43171929,0.1539512217849345,0.73048007
1995-10-03,11.35895,9.94764936,2.59200004,0.6527523909942685,0.78279899
1995-10-04,5.802877,3.44905266,3.70400005,0.7443345273288339,0.9337872
1995-10-05,0.6081404,0.9183158,3.3214737,0.5659210050846796,0.76597417
1995-10-06,1.854596,1.88821056,2.8337544,0.4867520266947281,0.71779337
1995-10-07,0.9251228,1.10189476,3.49164918,0.3906357739566248,0.7466648
1995-10-08,2.113895,2.13719302,4.32063174,0.371267721656016,0.69289444
1995-10-09,0.02673684,0.0,4.40063167,0.2772449716101962,0.66576923
1995-10-10,0.0,0.0,3.33347371,0.2082485539256419,0.63309377
1995-10-11,0.0,0.0,3.0061755,0.1580471717059107,0.62194554
1995-10-12,6.981263,6.13550884,3.96877194,0.4480465280029835,0.65181078
1995-10-13,9.326386,8.89592997,3.40968425,0.7799392307139266,0.86046042
1995-10-14,2.745684,2.30133338,3.60210529,0.686614233078075,0.77554464
1995-10-15,0.00224561,0.0,4.5527017,0.5058303570586261,0.65798147
1995-10-16,0.03396491,0.05621053,4.61705261,0.3750086291177032,0.60991016
1995-10-17,0.0,0.0,4.38470186,0.2791415712899787,0.58066536
1995-10-18,0.0,0.0,3.11354398,0.2094845976904409,0.57468276
1995-10-19,0.0,0.0,4.83592998,0.1588576398160582,0.57103593
1995-10-20,0.00442105,0.00877193,2.23536847,0.1221061272713971,0.55217855
1995-10-21,21.89193,20.79452657,1.15277194,1.2015542198853308,0.6476137
1995-10-22,48.90898,46.89375487,0.97670177,4.0763727301706165,2.76355699
1995-10-23,27.26091,27.13761424,2.78294744,6.293903041079464,7.28753509
1995-10-24,1.299088,1.09235089,5.34715803,4.879836686562142,2.65395003
1995-10-25,0.0,0.0,4.8487019,3.5761736459579225,1.51864121
1995-10-26,0.0,0.0,4.34898259,2.623294389939371,1.26058956
1995-10-27,0.0,0.0,4.21305289,1.9269039521163045,1.09509264
1995-10-28,6.228772,5.7524914,3.49642113,1.7155063546930238,0.99622965
1995-10-29,0.1704561,0.0,4.52575436,1.2667226151475308,1.05921392
1995-10-30,0.2792281,0.33424562,5.28315807,0.9418145160902734,0.89282987
1995-10-31,0.0,0.0,5.33950891,0.6960396744343236,0.821516
1995-11-01,0.00322807,0.00961404,3.99943859,0.5163214453054471,0.77598821
1995-11-02,0.0282807,0.02280702,3.81129823,0.3854692871076238,0.76434587
1995-11-03,3.134737,3.14063163,3.99635087,0.4225452291850692,0.79752667
1995-11-04,5.134386,5.98392994,3.47452637,0.5572397547022965,0.77593768
1995-11-05,15.7793,15.61656172,2.91319303,1.2260905015522927,0.77927007
1995-11-06,20.53754,21.38694771,2.42098249,2.079102961407897,1.43436552
1995-11-07,11.82077,11.48449152,1.78091232,2.4956338990970317,1.6202639
1995-11-08,10.64526,11.65059665,4.69024568,3.001977919538235,1.72790006
1995-11-09,0.0,0.0,3.70624566,2.1981313938174125,1.10820326
1995-11-10,14.69846,15.22273719,2.98547374,2.911721286302728,1.19375912
1995-11-11,0.07719298,0.00224561,5.13782465,2.139797620467439,1.2783324
1995-11-12,0.0,0.0,5.81305278,1.5683297042123234,0.95176586
1995-11-13,0.0,0.0,4.77796511,1.1516038472868526,0.85952555
1995-11-14,2.734035,1.47171932,1.90463158,0.9650479004308732,0.82784391
1995-11-15,26.56526,27.62835142,5.29522823,2.735621339045081,2.1916648
1995-11-16,0.0,0.0,5.60933346,2.017165878188169,1.24126895
1995-11-17,0.0,0.0,5.71326337,1.47896341974047,0.97948344
1995-11-18,1.655649,1.89691231,2.40926324,1.1507510043511382,0.9114402
1995-11-19,4.832,2.75635094,2.97529827,1.0780823489106874,1.06591802
1995-11-20,0.00877193,0.0,3.16014039,0.7934098509895965,0.91236665
1995-11-21,0.2324912,0.14624562,2.97571937,0.5917482305919444,0.82869175
1995-11-22,1.974737,1.67536845,3.49270182,0.5178390194680655,0.80562886
1995-11-23,1.847789,1.84877195,5.66428081,0.4577169792781715,0.80969961
1995-11-24,0.8493333,0.9123509,5.13501763,0.3711334756807643,0.76104436
1995-11-25,0.09403509,0.06063158,5.67838618,0.2798916272090535,0.71751825
1995-11-26,0.0,0.0,4.22610544,0.2107700822612225,0.68042673
1995-11-27,0.705193,0.69985966,6.48133335,0.1832614774145081,0.69948063
1995-11-28,0.0,0.0,2.88470181,0.1401705457778367,0.64676586
1995-11-29,21.72505,22.46771993,2.60757904,1.2722502152386073,0.86595171
1995-11-30,15.71818,15.13894777,4.18596506,1.8026877536226136,1.83356541
1995-12-01,4.665825,3.66800008,6.02077191,1.5979331215172166,1.24895845
1995-12-02,0.0,0.0,6.40400008,1.1693680184440567,0.8625014
1995-12-03,0.0,0.0,6.69101765,0.8573380201588485,0.71660022
1995-12-04,0.0,0.0,2.02140354,0.6305267971672007,0.67159461
1995-12-05,12.95733,13.70505292,2.14315799,1.1495472188611138,0.77284391
1995-12-06,22.93418,24.26196541,2.39445619,2.4489454194176488,1.32870017
1995-12-07,8.572842,10.76778968,5.97136845,2.663436070984413,2.80772038
1995-12-08,0.06729825,0.0,6.65017553,1.951442651748238,1.1906064
1995-12-09,0.0,0.0,6.42392989,1.4297672942599666,0.92962661
1995-12-10,2.480281,2.96091231,6.08617556,1.1569203727245758,0.85497193
1995-12-11,0.1921404,0.2825965,4.44926321,0.8561709344180483,0.81792813
1995-12-12,0.00217544,0.0,5.41908777,0.6314480616010346,0.74142055
1995-12-13,0.0,0.0,5.04596487,0.4675940271644475,0.70541269
1995-12-14,0.0,0.0,4.90645623,0.3480865471959267,0.68338293
1995-12-15,0.0,0.0,5.91614043,0.2608776931152333,0.65252106
1995-12-16,0.705614,0.73487721,5.21017565,0.2201727601313231,0.62688377
1995-12-17,1.058877,1.04715792,5.75284223,0.2064162563181963,0.63569624
1995-12-18,1.798456,1.83396494,4.5793685,0.2319355669554003,0.59482875
1995-12-19,1.534316,2.1397895,1.78603512,0.2358527166869582,0.62517967
1995-12-20,1.530667,1.96161407,3.39417549,0.2388296075093096,0.65104436
1995-12-21,0.02294737,0.0,5.6637896,0.1809244878966707,0.61636721
1995-12-22,0.0,0.0,5.17010539,0.1381908287743135,0.57028636
1995-12-23,0.0,0.0,6.28442111,0.1070946781098218,0.54431218
1995-12-24,0.0,0.0,6.18266679,0.0844630838950705,0.51540427
1995-12-25,0.0,0.0,6.59017553,0.0679852077406739,0.49875632
1995-12-26,0.0,0.0,6.27887738,0.0559817569082034,0.4873498
1995-12-27,0.0,0.0,6.94870179,0.047233305522695,0.48225435
1995-12-28,0.0,0.0,6.60968431,0.0408539123167261,0.46995227
1995-12-29,0.0,0.0,7.35263171,0.0361990875615947,0.45704099
1995-12-30,0.0,0.0,7.51178958,0.0328003867643427,0.44903706
1995-12-31,0.0,0.0,5.57284214,0.0303173351421693,0.43965469
1996-01-01,21.61474,11.33894759,3.17368426,1.1368655550554323,0.46070747
1996-01-02,7.023719,7.34800009,4.66989473,1.1837978202971509,1.03259966
1996-01-03,2.641404,1.68800002,3.51971932,0.985074290229897,0.6777653
1996-01-04,25.00975,26.11270194,5.11501765,2.031627360304353,1.00312746
1996-01-05,0.04891228,0.03452632,5.24266671,1.4867523113596297,0.94620438
1996-01-06,12.86877,5.99080713,6.72084223,1.7368346759649544,0.71434307
1996-01-07,0.05178947,0.0,6.52771941,1.270479197944815,0.79277372
1996-01-08,0.0,0.0,4.87270184,0.9294956489328888,0.52646266
1996-01-09,14.77263,12.86084234,4.43964922,1.4280168394423784,0.55999439
1996-01-10,3.890737,4.1104562,6.14821061,1.22782183421869,0.62295059
1996-01-11,0.2032982,0.23880702,5.98785965,0.90438932555705,0.52750702
1996-01-12,1.166947,1.25242107,6.76414054,0.7082126218775256,0.48901741
1996-01-13,0.0,0.0,7.12729832,0.5212727561901929,0.46149635
1996-01-14,0.0,0.0,7.71312302,0.385499989563736,0.44497754
1996-01-15,0.6068772,0.00322807,6.02154391,0.3057434522513173,0.4294329
1996-01-16,0.01073684,0.0,7.34989487,0.2291216432094205,0.42047165
1996-01-17,0.0,0.0,7.17249138,0.1732113394181846,0.40660303
1996-01-18,0.1249825,0.00133333,6.20301771,0.1356947944874046,0.40581415
1996-01-19,16.59986,18.1207724,2.33992986,0.9316240582298652,0.95894161
1996-01-20,9.950456,10.04603524,5.24631588,1.1780037991677617,1.19572993
1996-01-21,10.92519,11.21908789,6.12336848,1.406929669985908,0.79851207
1996-01-22,0.2662456,0.00863158,6.3785966,1.0392164170498928,0.58371982
1996-01-23,0.06919298,0.00294737,6.21726333,0.7640429242787122,0.48101348
1996-01-24,0.1727018,0.09494737,3.9734035,0.5666690190333035,0.45876474
1996-01-25,10.00421,10.26884233,4.76877201,0.9086453186455852,0.56293375
1996-01-26,0.0,0.0,5.51221055,0.6698738581977388,0.5488265
1996-01-27,0.0,0.06617544,6.12996504,0.4942280249880227,0.4578776
1996-01-28,0.0,0.0,6.44701759,0.3663677198640226,0.43435149
1996-01-29,0.0,0.0,6.02063156,0.2733348453903705,0.42402021
1996-01-30,0.0,0.0,6.49298246,0.205628834390963,0.41268669
1996-01-31,0.0,0.0,4.75424584,0.1563360089207902,0.40470241
1996-02-01,0.00224561,0.00750877,2.90070178,0.1204651589121672,0.41779057
1996-02-02,0.0,0.0,3.88729824,0.0942965100598111,0.42260247
1996-02-03,0.0,0.0,5.81066684,0.0752197800715248,0.41790006
1996-02-04,0.0,0.0,5.78842124,0.0613058673793951,0.40002807
1996-02-05,0.0,0.0,5.58491234,0.0511518031048516,0.38452555
1996-02-06,0.0,0.0,5.23789496,0.0437378417584126,0.37113981
1996-02-07,0.0,0.0,5.99480702,0.0383221134280811,0.36471364
1996-02-08,0.3992281,0.36526316,2.36287724,0.0451936946007909,0.36091802
1996-02-09,4.447088,5.11038608,2.75094745,0.23996471040121,0.39358226
1996-02-10,20.53642,25.82294754,2.93073688,1.1878393295363652,0.51241718
1996-02-11,4.249053,3.97080708,3.26189475,1.066042439251636,0.64491297
1996-02-12,0.0,0.0,4.89571939,0.7818281328464743,0.4538265
1996-02-13,0.0,0.0,5.2788072,0.5747210454773733,0.41108928
1996-02-14,0.0,0.0,5.88982467,0.4242675953198058,0.3954155
1996-02-15,0.0,0.0,6.02168419,0.3149982886465488,0.37424481
1996-02-16,0.0,0.0,6.10603516,0.2356190472516003,0.3648119
1996-02-17,0.0,0.0,6.10968418,0.1779309100733157,0.36095733
1996-02-18,0.0,0.0,6.36182469,0.135987915289993,0.35490455
1996-02-19,0.0,0.0,6.19312297,0.1054785148477985,0.34583661
1996-02-20,0.0,0.0,5.54238592,0.0832752877794877,0.33437395
1996-02-21,0.0,0.0,5.43719304,0.0671089288880194,0.33018248
1996-02-22,0.0,0.0,5.23185988,0.0553321091819587,0.32685289
1996-02-23,0.0,0.0,4.62701757,0.0467482208971645,0.32381527
1996-02-24,0.00322807,0.0,5.33831592,0.0405345770705637,0.32302639
1996-02-25,0.00673684,0.0,5.31887734,0.0360597985476335,0.32419989
1996-02-26,7.300983,10.94105273,5.37333345,0.3617904601060429,0.42137002
1996-02-27,1.651789,1.35221056,2.92287723,0.3336075758300078,0.390379
1996-02-28,31.9454,31.89789521,2.8452632,1.7830183720596493,0.41477541
1996-02-29,30.39726,28.75017588,4.08042114,2.818409211416144,2.01838012
1996-03-01,0.0,0.0,4.91431587,2.0788177238258254,0.618032
1996-03-02,0.0,0.0,5.03375435,1.5205019038734329,0.45445817
1996-03-03,0.0,0.0,4.52112286,1.1139298067931152,0.41975295
1996-03-04,0.0,0.0,5.01564911,0.8181013939364048,0.40502807
1996-03-05,0.0,0.0,4.48280703,0.6028055628844425,0.38717574
1996-03-06,0.05052632,0.0,4.9661053,0.447362146103149,0.3872347
1996-03-07,12.13874,11.79059671,3.20196498,0.8886463088055567,0.4528804
1996-03-08,0.0,0.0714386,4.18463167,0.6547301965089705,0.51540427
1996-03-09,0.0,0.0,4.48168422,0.4834310691149033,0.40573554
1996-03-10,0.0,0.0,4.88933343,0.3586414964984179,0.37908478
1996-03-11,0.0,0.0,4.74701776,0.2677958501221089,0.36634756
1996-03-12,0.0,0.0,4.25929846,0.2016521982040776,0.35235261
1996-03-13,0.0,0.0,4.63684222,0.1534772480470136,0.34930657
1996-03-14,0.7430877,0.03045614,4.66091242,0.1412135999236848,0.34562886
1996-03-15,0.0,0.0,3.19298251,0.1093854253039596,0.3348849
1996-03-16,19.6466,15.8176845,2.69592989,1.0012234846648618,0.33516283
1996-03-17,29.66351,26.21824583,3.74400004,2.222533930198756,1.74377035
1996-03-18,0.0,0.0,3.88638601,1.6527199501390606,0.54806008
1996-03-19,0.0,0.0,3.05228078,1.2113124622116385,0.44572431
1996-03-20,0.0,0.0,2.81361407,0.8895447536369582,0.42407917
1996-03-21,0.0,0.0,2.60070188,0.6551984065679232,0.40938237
1996-03-22,0.0,0.0,3.9455439,0.4844895352428126,0.39832398
1996-03-23,0.0,0.0,3.02161408,0.3600862284174982,0.39144301
1996-03-24,0.0,0.0,3.7531228,0.2693847509366351,0.38428692
1996-03-25,0.0,0.06814035,3.88294743,0.2032218345353782,0.37309938
1996-03-26,0.0,0.0,2.78140353,0.1549336560218383,0.36500842
1996-03-27,0.2700351,0.36084211,3.76863161,0.1268249809081394,0.37191746
1996-03-28,0.0,0.0,3.94989477,0.0991413200139536,0.36692027
1996-03-29,0.0,0.0,2.8100351,0.0789058124154498,0.35888827
1996-03-30,0.5928421,0.51333334,1.99789476,0.0810356593924547,0.35709433
1996-03-31,2.810807,2.40217547,3.11950887,0.1784012041914233,0.38470241
1996-04-01,0.0,0.0,2.7101053,0.1366747577439913,0.37501404
1996-04-02,0.0,0.0,2.0252632,0.1061698505889542,0.35513195
1996-04-03,0.0,0.0,2.87592989,0.0839012463996299,0.35641213
1996-04-04,0.0,0.07319298,2.54722814,0.0676478358902949,0.35822572
1996-04-05,0.0,0.0,2.94701758,0.0557826448883243,0.35256878
1996-04-06,0.0,0.0,1.8341053,0.0471182256135122,0.34462381
1996-04-07,6.44814,6.23207028,0.9277895,0.3308051657233417,0.3493543
1996-04-08,7.473123,3.51943868,2.540772,0.5892183731964679,0.56729085
1996-04-09,6.77993,7.44919315,2.43487722,0.7466801021651448,0.44591241
1996-04-10,0.6206316,0.73628071,1.74729827,0.5703122978069639,0.38777653
1996-04-11,0.5482807,0.80638598,1.74877197,0.4372126011821977,0.38282987
1996-04-12,0.2962807,0.52975439,2.15656145,0.3324922482738436,0.38546042
1996-04-13,0.0,0.0,1.48561403,0.2486418525643044,0.37092083
1996-04-14,6.933895,6.27192991,0.66610526,0.5034529205786475,0.38324256
1996-04-15,13.23677,17.16968463,1.86308776,1.000989911364502,0.60359349
1996-04-16,0.8763509,0.0,1.90596494,0.7674189762689496,0.59653565
1996-04-17,2.094807,2.211579,1.24919304,0.646685372510249,0.43430095
1996-04-18,11.03004,10.66477218,1.90463162,1.0181440713078322,0.46374509
1996-04-19,0.00442105,0.0,1.58638599,0.7532487835746965,0.63775688
1996-04-20,0.0,0.0,2.58315801,0.5553564628026816,0.44861314
1996-04-21,0.0,0.0,1.37649123,0.4111818615744905,0.42235542
1996-04-22,0.0,0.0,2.52203512,0.3062066270449377,0.40402021
1996-04-23,0.0,0.0,2.01600004,0.2297589471790272,0.39625491
1996-04-24,0.0,0.0,2.26084209,0.1740645630755313,0.383105
1996-04-25,0.0,0.0,2.24666667,0.1334708173450677,0.380758
1996-04-26,0.0,0.0,1.85600002,0.1038686355216539,0.37361314
1996-04-27,0.00926316,0.0,1.39298244,0.0824595236453855,0.36378439
1996-04-28,0.07859649,0.08863158,2.32105262,0.0686847118759524,0.36741437
1996-04-29,0.0,0.0,1.40014033,0.0565707430886644,0.35849242
1996-04-30,0.00694737,0.03277193,1.40063156,0.0479219653631208,0.35360472
1996-05-01,0.0,0.0,1.77747373,0.0414018713648807,0.36074958
1996-05-02,0.1779649,0.19635088,2.16729831,0.041174743248047,0.35979506
1996-05-03,1.539158,1.44035088,1.88814034,0.0982093483251046,0.35468838
1996-05-04,1.211649,1.11522808,0.90000004,0.1246588386185381,0.34630825
1996-05-05,2.856982,2.59031582,0.88526319,0.2191208373997828,0.34383492
1996-05-06,22.32996,21.89326343,0.89277195,1.2897252603804417,0.61692869
1996-05-07,7.644,6.5322808,1.91901753,1.328548526214947,0.8795059
1996-05-08,0.0,0.0,1.5,0.9797647273658012,0.57547165
1996-05-09,0.3252632,0.30757896,1.8663158,0.7293704881689272,0.44312465
1996-05-10,0.7801404,0.71852633,1.48659649,0.5654095327085639,0.41653846
1996-05-11,0.08814035,0.10666667,1.45242104,0.4209145654515985,0.40811061
1996-05-12,15.1167,15.86940394,0.78266668,1.0885483937385108,0.40800393
1996-05-13,11.35691,10.60393005,1.34540353,1.4086748873639223,1.218105
1996-05-14,0.0,0.0,1.79782463,1.0419232523528468,0.59208029
1996-05-15,0.0,0.0,1.55845615,0.7665187029057873,0.46334924
1996-05-16,0.0,0.0,1.67459653,0.5657153699096698,0.43609489
1996-05-17,0.004,0.0,1.70000005,0.4195048517713182,0.42133914
1996-05-18,0.004,0.0,1.12940354,0.3129262729257119,0.41463784
1996-05-19,0.4238597,0.43361404,0.94287721,0.2475855112128828,0.40887984
1996-05-20,0.0,0.0,1.25929831,0.1874012533648048,0.40784672
1996-05-21,0.0,0.0,1.3053334,0.1434595969633139,0.3995452
1996-05-22,0.0,0.0,0.79382457,0.1113594347786976,0.38928411
1996-05-23,3.687018,3.80596497,0.40652632,0.2563565849144927,0.38933464
1996-05-24,1.134596,1.25164914,0.78638597,0.2345948773208537,0.42029478
1996-05-25,0.08035088,0.12919299,1.33052636,0.1794408683330414,0.4082594
1996-05-26,0.1,0.14021053,1.39999998,0.1397063684883305,0.39486524
1996-05-27,0.00722807,0.0,0.99459649,0.1083586682447378,0.38707748
1996-05-28,0.004,0.0,0.84287722,0.08551016025636,0.38199045
1996-05-29,0.1009123,0.00217544,1.16077197,0.0714102171553129,0.38684166
1996-05-30,0.0922807,0.08940351,1.30000007,0.0608873626244213,0.38087872
1996-05-31,0.104,0.08631579,1.19992987,0.0535486882821088,0.37193711
1996-06-01,0.2271579,0.31635088,0.69999999,0.0513672169915038,0.3705671
1996-06-02,5.85579,5.02659657,0.99368424,0.3330746081575272,0.3758703
1996-06-03,1.00393,0.01361404,0.6423158,0.2857942904170115,0.43092083
1996-06-04,28.5894,30.43866691,0.36596492,1.788908724706976,0.44110331
1996-06-05,0.3958597,0.61389475,1.36624562,1.3396817400428784,1.40439921
1996-06-06,0.0,0.0,0.67824562,0.9830207730603464,0.58474733
1996-06-07,2.312281,3.17873687,0.62919299,0.8233509980791414,0.49665637
1996-06-08,1.407789,1.96364917,0.79305264,0.6610211513224015,0.49824256
1996-06-09,0.0,0.10378948,1.26147375,0.4877721976885328,0.46157496
1996-06-10,0.0,0.0,1.00533333,0.3617141173840828,0.43913251
1996-06-11,0.004,0.0,1.19831584,0.2701262783913188,0.43143178
1996-06-12,0.1282807,0.00849123,1.2190176,0.2069285056611501,0.42208029
1996-06-13,0.0,0.0,1.10000002,0.1573150179349386,0.41501123
1996-06-14,0.0,0.0,0.90000004,0.1211816394523135,0.40661426
1996-06-15,0.0,0.0,0.902386,0.0948542474564022,0.40045199
1996-06-16,0.1625965,0.00133333,0.70982456,0.0799517120253481,0.39711117
1996-06-17,0.1197193,0.01242105,0.72308771,0.0680459181319747,0.39105839
1996-06-18,1.806316,1.87817549,0.6922807,0.1306862148747751,0.38913812
1996-06-19,0.1449825,0.07585965,0.76596492,0.1056392179678444,0.40376474
1996-06-20,4.335649,4.16442114,1.2501755,0.3016021119570617,0.41470522
1996-06-21,0.0914386,0.07768421,1.24098251,0.2284117764794189,0.43188658
1996-06-22,0.1034386,0.00940351,1.15445618,0.1754352681207822,0.39908198
1996-06-23,22.65298,23.36652678,0.2945965,1.4319406670043449,0.40837732
1996-06-24,14.81425,27.17186011,0.75775439,1.969279087890705,2.02853453
1996-06-25,0.1881404,0.42385966,0.66084211,1.4629835239439684,0.95007861
1996-06-26,9.523789,8.28835101,0.43712281,1.6410671211784869,0.80347838
1996-06-27,17.43004,17.71080737,0.63712282,2.2995357447206133,1.46827344
1996-06-28,0.14,0.11263158,0.60217546,1.7051639224886117,1.20647389
1996-06-29,7.48814,6.87677211,0.30821054,1.700424000846741,0.82756036
1996-06-30,18.37312,21.32961443,0.77712282,2.46284568219788,1.75510668
1996-07-01,0.478807,0.01957895,0.82385967,1.8490762803596112,1.22520213
1996-07-02,6.990175,6.76098255,1.02792983,1.8397009077720223,0.94690623
1996-07-03,0.09852632,0.16603509,1.20126321,1.3567059626845115,1.05290567
1996-07-04,0.1,0.02947368,0.90000004,1.0002901206953296,0.792726
1996-07-05,5.135579,4.80266677,0.32280703,1.018546972231737,0.71688658
1996-07-06,12.35347,13.43670195,0.85143862,1.6815506703216485,0.90651319
1996-07-07,3.535579,4.07698252,0.81305265,1.5195842768091825,1.2079534
1996-07-08,0.3187368,0.12119298,1.24315795,1.1270559706422787,0.90478664
1996-07-09,0.012,0.0,1.09017546,0.829650464306253,0.77573273
1996-07-10,0.0,0.0,0.53621053,0.6124265953036319,0.72779899
1996-07-11,0.08182456,0.11663158,0.72919298,0.4564001796652855,0.6965525
1996-07-12,4.323719,3.76512287,0.40000001,0.5722764338794398,0.71092364
1996-07-13,0.8727719,0.56891229,0.81017545,0.4575740609397927,0.708105
1996-07-14,0.02757895,0.00835088,0.60000002,0.3408776258594649,0.6497726
1996-07-15,0.01445614,0.03705263,0.93171932,0.255568832488379,0.60647951
1996-07-16,0.1037895,0.20210527,1.29782463,0.1960487278719989,0.58250983
1996-07-17,0.0,0.0,0.52091229,0.1495932797255861,0.56528916
1996-07-18,0.9322105,1.03550878,0.59382458,0.1528960400836358,0.55352892
1996-07-19,12.70814,10.28161424,0.41985965,0.8840151296807908,0.57414935
1996-07-20,23.29986,22.53550918,0.65796493,2.305784705192856,2.07298709
1996-07-21,9.681193,10.17291247,0.77529825,2.7129157469879366,2.57499719
1996-07-22,6.198526,6.03964923,0.57592983,2.6302553115305134,1.41800112
1996-07-23,5.579439,5.8192282,0.88259652,2.424708791164473,1.35728523
1996-07-24,18.04358,16.24512321,0.80554388,3.6942487324190822,2.34483998
1996-07-25,3.628912,3.68371936,1.10631581,3.127673297431434,2.59599102
1996-07-26,3.332702,3.60364917,0.40912281,2.5333942171890724,1.62548849
1996-07-27,11.27902,10.81733348,0.39564913,2.9973490731840204,1.86421954
1996-07-28,4.400211,4.27494745,0.63515791,2.634111167631768,2.37076362
1996-07-29,8.264842,9.37691247,0.37894738,2.75975069326823,2.03681359
1996-07-30,6.696351,9.91375449,0.9500351,2.704552235711021,2.15637563
1996-07-31,2.246737,2.43971936,0.91305265,2.1341714644841456,1.69882369
1996-08-01,30.13207,27.69817587,0.77122808,5.583525981610219,1.87516283
1996-08-02,18.81789,18.4076495,1.0297544,7.290613498017726,8.64640651
1996-08-03,18.31207,18.66463199,1.0294737,8.49419610432579,5.99039865
1996-08-04,15.85593,17.50638626,1.02701755,8.934879309995065,5.67585626
1996-08-05,12.84077,13.98750892,1.37101756,8.771235521733093,6.70233015
1996-08-06,0.0,0.04,0.90000004,6.437623104052402,4.31482313
1996-08-07,20.55453,18.54561455,0.8894737,7.85058018017551,5.06473891
1996-08-08,6.962035,7.91003516,1.42147367,6.977754302209633,4.96625491
1996-08-09,0.8454737,1.39992985,1.12673687,5.146198758839176,3.42770915
1996-08-10,1.88793,1.574386,0.99424564,3.8575332339634114,2.82714767
1996-08-11,0.00778947,0.00238596,1.13761407,2.821798983049792,2.41413251
1996-08-12,0.9116491,1.28329827,1.41214036,2.106799618215597,2.07308815
1996-08-13,0.2417544,0.15312281,2.10259661,1.552638751041516,1.83898652
1996-08-14,0.1120702,0.08610527,0.95031581,1.14467926598342,1.6405699
1996-08-15,2.788421,3.05185967,1.24540355,0.9955573532335714,1.63347277
1996-08-16,0.1552281,0.11824562,1.50821053,0.7392915371327616,1.4567406
1996-08-17,0.09059649,0.03249123,1.37936844,0.5498497289061287,1.35679113
1996-08-18,2.70814,2.1080702,0.84350878,0.5565657298911092,1.27182482
1996-08-19,3.249053,2.61389475,1.78119302,0.5978929274832897,1.3623105
1996-08-20,0.00217544,0.0,1.8617544,0.4427412018181991,1.1737507
1996-08-21,0.0,0.0,1.72091233,0.3295547479714349,1.1115525
1996-08-22,0.5739649,0.00617544,0.86168424,0.2698623549687263,1.06079169
1996-08-23,9.930175,9.13115812,1.17312285,0.8627499182284794,1.18074958
1996-08-24,0.8997193,1.5026667,1.93873683,0.674582197511664,1.26128018
1996-08-25,0.0,0.0,1.66757899,0.4970767150326575,1.07084503
